"id","lfhotelid","agenthotelid","caption_en","caption_zh","picurl","picsize","source","picture_id","updatetime","pic_path","pic_filesize"
"3159649","25","2387564","Spa reception","SPA 前台","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/f10bdbd4_t.jpg","70px","0","51007","25/5/2023 11:41:42",,
"3159650","25","2387564","Treatment room","护理室","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/0671b671_b.jpg","350px","0","51008","21/7/2023 09:07:34",,
"3159651","25","2387564","Treatment room","护理室","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/0671b671_z.jpg","1000px","0","51008","21/7/2023 09:07:34","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159651.jpg","242.421"
"3159652","25","2387564","Treatment room","护理室","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/0671b671_t.jpg","70px","0","51008","21/7/2023 09:07:34",,
"3159653","25","2387564","Spa treatment","SPA 护理","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/2faba8d9_b.jpg","350px","0","52002","25/5/2023 11:41:42",,
"3159654","25","2387564","Spa treatment","SPA 护理","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/2faba8d9_z.jpg","1000px","0","52002","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159654.jpg","149.901"
"3159655","25","2387564","Spa treatment","SPA 护理","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/2faba8d9_t.jpg","70px","0","52002","25/5/2023 11:41:42",,
"3159656","25","2387564","Sports facility","运动设施","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/dd8d3d42_b.jpg","350px","0","60000","25/5/2023 11:41:42",,
"3159657","25","2387564","Sports facility","运动设施","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/dd8d3d42_z.jpg","1000px","0","60000","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159657.jpg","203.893"
"3159658","25","2387564","Sports facility","运动设施","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/dd8d3d42_t.jpg","70px","0","60000","25/5/2023 11:41:42",,
"3159659","25","2387564","Property amenity","住宿服务设施","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/15da3e84_b.jpg","350px","0","71000","21/7/2023 09:07:34",,
"3159660","25","2387564","Property amenity","住宿服务设施","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/15da3e84_z.jpg","1000px","0","71000","21/7/2023 09:07:34","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159660.jpg","195.438"
"3159661","25","2387564","Property amenity","住宿服务设施","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/15da3e84_t.jpg","70px","0","71000","21/7/2023 09:07:34",,
"3159662","25","2387564","Children's play area - outdoor","儿童活动区 - 室外","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/5d66b858_b.jpg","350px","0","72004","25/5/2023 11:41:42",,
"3159663","25","2387564","Children's play area - outdoor","儿童活动区 - 室外","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/5d66b858_z.jpg","1000px","0","72004","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159663.jpg","137.292"
"3159664","25","2387564","Children's play area - outdoor","儿童活动区 - 室外","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/5d66b858_t.jpg","70px","0","72004","25/5/2023 11:41:42",,
"3159665","25","2387564","Breakfast area","早餐区","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/5df530a8_b.jpg","350px","0","81001","25/5/2023 11:41:42",,
"3159666","25","2387564","Breakfast area","早餐区","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/5df530a8_z.jpg","1000px","0","81001","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159666.jpg","135.726"
"3159667","25","2387564","Breakfast area","早餐区","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/5df530a8_t.jpg","70px","0","81001","25/5/2023 11:41:42",,
"3159668","25","2387564","Restaurant","餐厅","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/c404435c_b.jpg","350px","0","81003","21/7/2023 09:07:34",,
"3159669","25","2387564","Restaurant","餐厅","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/c404435c_z.jpg","1000px","0","81003","21/7/2023 09:07:34","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159669.jpg","241.004"
"3159670","25","2387564","Restaurant","餐厅","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/c404435c_t.jpg","70px","0","81003","21/7/2023 09:07:34",,
"3159671","25","2387564","Bar (on property)","酒吧（店内）","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/68f41b3f_b.jpg","350px","0","82000","25/5/2023 11:41:42",,
"3159672","25","2387564","Bar (on property)","酒吧（店内）","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/68f41b3f_z.jpg","1000px","0","82000","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159672.jpg","230.828"
"3159673","25","2387564","Bar (on property)","酒吧（店内）","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/68f41b3f_t.jpg","70px","0","82000","25/5/2023 11:41:42",,
"3159674","25","2387564","Lounge","酒廊","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/243dfb48_b.jpg","350px","0","82001","25/5/2023 11:41:42",,
"3159675","25","2387564","Lounge","酒廊","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/243dfb48_z.jpg","1000px","0","82001","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159675.jpg","133.184"
"3159676","25","2387564","Lounge","酒廊","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/243dfb48_t.jpg","70px","0","82001","25/5/2023 11:41:42",,
"3159677","25","2387564","Interior","住宿内部","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/e2f00593_b.jpg","350px","0","83000","25/5/2023 11:41:42",,
"3159678","25","2387564","Interior","住宿内部","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/e2f00593_z.jpg","1000px","0","83000","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159678.jpg","107.757"
"3159679","25","2387564","Interior","住宿内部","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/e2f00593_t.jpg","70px","0","83000","25/5/2023 11:41:42",,
"3159680","25","2387564","Library","图书馆","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/15ec744e_b.jpg","350px","0","83001","25/5/2023 11:41:42",,
"3159681","25","2387564","Library","图书馆","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/15ec744e_z.jpg","1000px","0","83001","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159681.jpg","80.5742"
"3159682","25","2387564","Library","图书馆","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/15ec744e_t.jpg","70px","0","83001","25/5/2023 11:41:42",,
"3159683","25","2387564","Front of property - evening/night","住宿正面 - 傍晚/夜晚","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/7865f0fd_b.jpg","350px","0","91003","21/7/2023 09:07:34",,
"3159684","25","2387564","Front of property - evening/night","住宿正面 - 傍晚/夜晚","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/7865f0fd_z.jpg","1000px","0","91003","21/7/2023 09:07:34","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159684.jpg","158.572"
"3159685","25","2387564","Front of property - evening/night","住宿正面 - 傍晚/夜晚","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/7865f0fd_t.jpg","70px","0","91003","21/7/2023 09:07:34",,
"3159686","25","2387564","Beach","海滩","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/ee5e911a_b.jpg","350px","0","91004","21/7/2023 09:07:34",,
"3159687","25","2387564","Beach","海滩","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/ee5e911a_z.jpg","1000px","0","91004","21/7/2023 09:07:34","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159687.jpg","227.767"
"3159688","25","2387564","Beach","海滩","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/ee5e911a_t.jpg","70px","0","91004","21/7/2023 09:07:34",,
"3159689","25","2387564","Garden","花园","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/18d0506b_b.jpg","350px","0","91005","25/5/2023 11:41:42",,
"3159690","25","2387564","Garden","花园","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/18d0506b_z.jpg","1000px","0","91005","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159690.jpg","128.683"
"3159691","25","2387564","Garden","花园","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/18d0506b_t.jpg","70px","0","91005","25/5/2023 11:41:42",,
"3159692","25","2387564","Outdoor banquet area","室外宴会场地","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/b83ef64d_b.jpg","350px","0","91012","25/5/2023 11:41:42",,
"3159693","25","2387564","Outdoor banquet area","室外宴会场地","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/b83ef64d_z.jpg","1000px","0","91012","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159693.jpg","232.157"
"3159694","25","2387564","Outdoor banquet area","室外宴会场地","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/b83ef64d_t.jpg","70px","0","91012","25/5/2023 11:41:42",,
"3159695","25","2387564","Parking","停车","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/e0cb2e52_b.jpg","350px","0","91020","21/7/2023 09:07:34",,
"3159696","25","2387564","Parking","停车","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/e0cb2e52_z.jpg","1000px","0","91020","21/7/2023 09:07:34","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159696.jpg","304.748"
"3159697","25","2387564","Parking","停车","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/e0cb2e52_t.jpg","70px","0","91020","21/7/2023 09:07:34",,
"3159698","25","2387564","Exterior detail","外观细节","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/5964f0f0_b.jpg","350px","0","91023","25/5/2023 11:41:42",,
"3159699","25","2387564","Exterior detail","外观细节","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/5964f0f0_z.jpg","1000px","0","91023","25/5/2023 11:41:42","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159699.jpg","324.383"
"3159700","25","2387564","Exterior detail","外观细节","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/5964f0f0_t.jpg","70px","0","91023","25/5/2023 11:41:42",,
"3159701","25","2387564","Exterior","外观","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/db41003e_b.jpg","350px","0","91024","21/7/2023 09:07:34",,
"3159702","25","2387564","Exterior","外观","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/db41003e_z.jpg","1000px","0","91024","21/7/2023 09:07:34","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159702.jpg","329.885"
"3159703","25","2387564","Exterior","外观","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/db41003e_t.jpg","70px","0","91024","21/7/2023 09:07:34",,
"3159704","25","2387564","View from property","住宿景观","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/67c3f574_b.jpg","350px","0","92002","21/7/2023 09:07:34",,
"3159705","25","2387564","View from property","住宿景观","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/67c3f574_z.jpg","1000px","0","92002","21/7/2023 09:07:34","/mnt/73_hotel_pic/India/Visakhapatnam/2387564/0/3159705.jpg","249.004"
"3159706","25","2387564","View from property","住宿景观","https://i.travelapi.com/lodging/3000000/2390000/2387600/2387564/67c3f574_t.jpg","70px","0","92002","21/7/2023 09:07:34",,
"3165492","25","103",,,"https://pix8.agoda.net/hotelImages/103/103/103_15080418100033635932.jpg?ca=13&ce=1&s=312x","312x","1","33635932","15/7/2022 10:48:36",,
"255815","26","109","Exterior view","酒店外观","https://pix8.agoda.net/hotelImages/109/-1/f918b1047c7ad00e3b200dc023d5e88c.jpg?ca=25&ce=0&s=312x","312x","1","108994768","24/6/2022 21:26:43",,
"255816","26","109",,,"https://dom.jtb.co.jp/yado/photo2/LL/6/6269039/62690391300000036.jpg?s=312x","312x","1","63325160","24/6/2022 21:26:43",,
"255817","26","109","Exterior view","酒店外观","https://q-xx.bstatic.com/xdata/images/hotel/max500/271437955.jpg?k=cae953efbb1a8a2bd36e48ac349e18ba2fdd5fc884183877481c2e8ea03ef487&o=&s=312x","312x","1","56450947","24/6/2022 21:26:43",,
"255818","26","109","Lobby","大厅","https://pix8.agoda.net/hotelImages/109/109/109_16052211280042588225.jpg?ca=6&ce=1&s=312x","312x","1","42588225","24/6/2022 21:26:43",,
"255819","26","109",,,"https://q-xx.bstatic.com/xdata/images/hotel/max500/353842754.jpg?k=4ace65fd656cd3a8ba33f70d329c6a359ee5cb9ee88c69371ddc3d8b2096e4e1&o=&s=312x","312x","1","322753449","24/6/2022 21:26:43",,
"163424","28","123","Exterior view","酒店外观","https://pix8.agoda.net/hotelImages/123/-1/512fa96b43741a074e9c5b9439ae1b23.jpg?ca=23&ce=0&s=312x","312x","1","107606360","24/6/2022 14:52:37",,
"163425","28","123","Exterior view","酒店外观","https://q-xx.bstatic.com/xdata/images/hotel/max500/326720111.jpg?k=50e8ff5ed8f4c4c695190b8ed8ba52125c196dc63bb7185249451127dc372a99&o=&s=312x","312x","1","41469099","24/6/2022 14:52:37",,
"163426","28","123","Lobby","大厅","https://q-xx.bstatic.com/xdata/images/hotel/max500/69504271.jpg?k=0322e2b5904c6defddcabd02b84ee09cd2c1369b0135c0c14c95235c58c1aab9&o=&s=312x","312x","1","41469049","24/6/2022 14:52:37",,
"163427","28","123","Lobby","大厅","https://q-xx.bstatic.com/xdata/images/hotel/max500/69504254.jpg?k=26b3091b5ac68ab81e9178eb153b7fe7b000ce0da60643d66668007051a1a33e&o=&s=312x","312x","1","41469040","24/6/2022 14:52:37",,
"163428","28","123","Swimming pool [outdoor]","室外游泳池","https://pix8.agoda.net/hotelImages/123/-1/ed5a44ac19464bfc6c46d1cf11e55a97.jpg?ca=6&ce=1&s=312x","312x","1","58195776","24/6/2022 14:52:37",,
"2268413","30","11274","Primary image","主图片","https://i.travelapi.com/lodging/1000000/20000/11300/11274/12e743ae_b.jpg","350px","0","3","24/5/2023 19:14:55",,
"2268414","30","11274","Primary image","主图片","https://i.travelapi.com/lodging/1000000/20000/11300/11274/12e743ae_z.jpg","1000px","0","3","24/5/2023 19:14:55","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268414.jpg","263.17"
"2268415","30","11274","Primary image","主图片","https://i.travelapi.com/lodging/1000000/20000/11300/11274/12e743ae_t.jpg","70px","0","3","24/5/2023 19:14:55",,
"2268416","30","11274","Interior entrance","门厅","https://i.travelapi.com/lodging/1000000/20000/11300/11274/0c1dc218_b.jpg","350px","0","10000","24/5/2023 19:14:55",,
"2268417","30","11274","Interior entrance","门厅","https://i.travelapi.com/lodging/1000000/20000/11300/11274/0c1dc218_z.jpg","1000px","0","10000","24/5/2023 19:14:55","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268417.jpg","108.297"
"2268418","30","11274","Interior entrance","门厅","https://i.travelapi.com/lodging/1000000/20000/11300/11274/0c1dc218_t.jpg","70px","0","10000","24/5/2023 19:14:55",,
"2268419","30","11274","Reception","前台","https://i.travelapi.com/lodging/1000000/20000/11300/11274/dee3f126_b.jpg","350px","0","10002","19/7/2023 00:27:20",,
"2268420","30","11274","Reception","前台","https://i.travelapi.com/lodging/1000000/20000/11300/11274/dee3f126_z.jpg","1000px","0","10002","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268420.jpg","101.877"
"2268421","30","11274","Reception","前台","https://i.travelapi.com/lodging/1000000/20000/11300/11274/dee3f126_t.jpg","70px","0","10002","19/7/2023 00:27:20",,
"2268422","30","11274","Lobby sitting area","大堂休息区","https://i.travelapi.com/lodging/1000000/20000/11300/11274/a4dbca05_b.jpg","350px","0","10003","24/5/2023 19:14:55",,
"2268423","30","11274","Lobby sitting area","大堂休息区","https://i.travelapi.com/lodging/1000000/20000/11300/11274/a4dbca05_z.jpg","1000px","0","10003","24/5/2023 19:14:55","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268423.jpg","81.3477"
"2268424","30","11274","Lobby sitting area","大堂休息区","https://i.travelapi.com/lodging/1000000/20000/11300/11274/a4dbca05_t.jpg","70px","0","10003","24/5/2023 19:14:55",,
"2268425","30","11274","Lobby lounge","大堂酒廊","https://i.travelapi.com/lodging/1000000/20000/11300/11274/dc5b0041_b.jpg","350px","0","10006","24/5/2023 19:14:55",,
"2268426","30","11274","Lobby lounge","大堂酒廊","https://i.travelapi.com/lodging/1000000/20000/11300/11274/dc5b0041_z.jpg","1000px","0","10006","24/5/2023 19:14:55","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268426.jpg","164.316"
"2268427","30","11274","Lobby lounge","大堂酒廊","https://i.travelapi.com/lodging/1000000/20000/11300/11274/dc5b0041_t.jpg","70px","0","10006","24/5/2023 19:14:55",,
"2268428","30","11274","Room","客房","https://i.travelapi.com/lodging/1000000/20000/11300/11274/a6ba79af_b.jpg","350px","0","21001","19/7/2023 00:27:20",,
"2268429","30","11274","Room","客房","https://i.travelapi.com/lodging/1000000/20000/11300/11274/a6ba79af_z.jpg","1000px","0","21001","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268429.jpg","96.8271"
"2268430","30","11274","Room","客房","https://i.travelapi.com/lodging/1000000/20000/11300/11274/a6ba79af_t.jpg","70px","0","21001","19/7/2023 00:27:20",,
"2268431","30","11274","Terrace/patio","露台","https://i.travelapi.com/lodging/1000000/20000/11300/11274/faf8d611_b.jpg","350px","0","22007","19/7/2023 00:27:20",,
"2268432","30","11274","Terrace/patio","露台","https://i.travelapi.com/lodging/1000000/20000/11300/11274/faf8d611_z.jpg","1000px","0","22007","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268432.jpg","168.432"
"2268433","30","11274","Terrace/patio","露台","https://i.travelapi.com/lodging/1000000/20000/11300/11274/faf8d611_t.jpg","70px","0","22007","19/7/2023 00:27:20",,
"2268434","30","11274","View from room","客房景观","https://i.travelapi.com/lodging/1000000/20000/11300/11274/0de3ecde_b.jpg","350px","0","22013","19/7/2023 00:27:20",,
"2268435","30","11274","View from room","客房景观","https://i.travelapi.com/lodging/1000000/20000/11300/11274/0de3ecde_z.jpg","1000px","0","22013","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268435.jpg","152.764"
"2268436","30","11274","View from room","客房景观","https://i.travelapi.com/lodging/1000000/20000/11300/11274/0de3ecde_t.jpg","70px","0","22013","19/7/2023 00:27:20",,
"2268437","30","11274","Bathroom","浴室","https://i.travelapi.com/lodging/1000000/20000/11300/11274/604781fd_b.jpg","350px","0","23000","19/7/2023 00:27:20",,
"2268438","30","11274","Bathroom","浴室","https://i.travelapi.com/lodging/1000000/20000/11300/11274/604781fd_z.jpg","1000px","0","23000","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268438.jpg","154.737"
"2268439","30","11274","Bathroom","浴室","https://i.travelapi.com/lodging/1000000/20000/11300/11274/604781fd_t.jpg","70px","0","23000","19/7/2023 00:27:20",,
"2268440","30","11274","Indoor pool","室内游泳池","https://i.travelapi.com/lodging/1000000/20000/11300/11274/13953b63_b.jpg","350px","0","30002","24/5/2023 19:14:55",,
"2268441","30","11274","Indoor pool","室内游泳池","https://i.travelapi.com/lodging/1000000/20000/11300/11274/13953b63_z.jpg","1000px","0","30002","24/5/2023 19:14:55","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268441.jpg","100.31"
"2268442","30","11274","Indoor pool","室内游泳池","https://i.travelapi.com/lodging/1000000/20000/11300/11274/13953b63_t.jpg","70px","0","30002","24/5/2023 19:14:55",,
"2268443","30","11274","Outdoor pool","室外游泳池","https://i.travelapi.com/lodging/1000000/20000/11300/11274/9e7fdc0d_b.jpg","350px","0","30003","19/7/2023 00:27:20",,
"2268444","30","11274","Outdoor pool","室外游泳池","https://i.travelapi.com/lodging/1000000/20000/11300/11274/9e7fdc0d_z.jpg","1000px","0","30003","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268444.jpg","256.998"
"2268445","30","11274","Outdoor pool","室外游泳池","https://i.travelapi.com/lodging/1000000/20000/11300/11274/9e7fdc0d_t.jpg","70px","0","30003","19/7/2023 00:27:20",,
"2268446","30","11274","Sauna","桑拿","https://i.travelapi.com/lodging/1000000/20000/11300/11274/90436737_b.jpg","350px","0","51004","24/5/2023 19:14:55",,
"2268447","30","11274","Sauna","桑拿","https://i.travelapi.com/lodging/1000000/20000/11300/11274/90436737_z.jpg","1000px","0","51004","24/5/2023 19:14:55","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268447.jpg","100.19"
"2268448","30","11274","Sauna","桑拿","https://i.travelapi.com/lodging/1000000/20000/11300/11274/90436737_t.jpg","70px","0","51004","24/5/2023 19:14:55",,
"2268449","30","11274","Bicycling","自行车骑行","https://i.travelapi.com/lodging/1000000/20000/11300/11274/56b99bce_b.jpg","350px","0","60002","19/7/2023 00:27:20",,
"2268450","30","11274","Bicycling","自行车骑行","https://i.travelapi.com/lodging/1000000/20000/11300/11274/56b99bce_z.jpg","1000px","0","60002","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268450.jpg","195.431"
"2268451","30","11274","Bicycling","自行车骑行","https://i.travelapi.com/lodging/1000000/20000/11300/11274/56b99bce_t.jpg","70px","0","60002","19/7/2023 00:27:20",,
"2268452","30","11274","Restaurant","餐厅","https://i.travelapi.com/lodging/1000000/20000/11300/11274/464145b2_b.jpg","350px","0","81003","19/7/2023 00:27:20",,
"2268453","30","11274","Restaurant","餐厅","https://i.travelapi.com/lodging/1000000/20000/11300/11274/464145b2_z.jpg","1000px","0","81003","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268453.jpg","217.252"
"2268454","30","11274","Restaurant","餐厅","https://i.travelapi.com/lodging/1000000/20000/11300/11274/464145b2_t.jpg","70px","0","81003","19/7/2023 00:27:20",,
"2268455","30","11274","Buffet","自助餐","https://i.travelapi.com/lodging/1000000/20000/11300/11274/1375c8e2_b.jpg","350px","0","81004","19/7/2023 00:27:20",,
"2268456","30","11274","Buffet","自助餐","https://i.travelapi.com/lodging/1000000/20000/11300/11274/1375c8e2_z.jpg","1000px","0","81004","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268456.jpg","152.334"
"2268457","30","11274","Buffet","自助餐","https://i.travelapi.com/lodging/1000000/20000/11300/11274/1375c8e2_t.jpg","70px","0","81004","19/7/2023 00:27:20",,
"2268458","30","11274","Coffee shop","咖啡店","https://i.travelapi.com/lodging/1000000/20000/11300/11274/06ed5289_b.jpg","350px","0","81007","19/7/2023 00:27:20",,
"2268459","30","11274","Coffee shop","咖啡店","https://i.travelapi.com/lodging/1000000/20000/11300/11274/06ed5289_z.jpg","1000px","0","81007","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268459.jpg","150.109"
"2268460","30","11274","Coffee shop","咖啡店","https://i.travelapi.com/lodging/1000000/20000/11300/11274/06ed5289_t.jpg","70px","0","81007","19/7/2023 00:27:20",,
"2268461","30","11274","Breakfast buffet","自助早餐","https://i.travelapi.com/lodging/1000000/20000/11300/11274/df4ce6ce_b.jpg","350px","0","81030","24/5/2023 19:14:55",,
"2268462","30","11274","Breakfast buffet","自助早餐","https://i.travelapi.com/lodging/1000000/20000/11300/11274/df4ce6ce_z.jpg","1000px","0","81030","24/5/2023 19:14:55","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268462.jpg","174.875"
"2268463","30","11274","Breakfast buffet","自助早餐","https://i.travelapi.com/lodging/1000000/20000/11300/11274/df4ce6ce_t.jpg","70px","0","81030","24/5/2023 19:14:55",,
"2268464","30","11274","Bar (on property)","酒吧（店内）","https://i.travelapi.com/lodging/1000000/20000/11300/11274/a8cd71c3_b.jpg","350px","0","82000","19/7/2023 00:27:20",,
"2268465","30","11274","Bar (on property)","酒吧（店内）","https://i.travelapi.com/lodging/1000000/20000/11300/11274/a8cd71c3_z.jpg","1000px","0","82000","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268465.jpg","109.167"
"2268466","30","11274","Bar (on property)","酒吧（店内）","https://i.travelapi.com/lodging/1000000/20000/11300/11274/a8cd71c3_t.jpg","70px","0","82000","19/7/2023 00:27:20",,
"2268467","30","11274","Lounge","酒廊","https://i.travelapi.com/lodging/1000000/20000/11300/11274/c7c2f07f_b.jpg","350px","0","82001","24/5/2023 19:14:55",,
"2268468","30","11274","Lounge","酒廊","https://i.travelapi.com/lodging/1000000/20000/11300/11274/c7c2f07f_z.jpg","1000px","0","82001","24/5/2023 19:14:55","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268468.jpg","77.7676"
"2268469","30","11274","Lounge","酒廊","https://i.travelapi.com/lodging/1000000/20000/11300/11274/c7c2f07f_t.jpg","70px","0","82001","24/5/2023 19:14:55",,
"2268470","30","11274","Banquet hall","宴会厅","https://i.travelapi.com/lodging/1000000/20000/11300/11274/27ca5fbf_b.jpg","350px","0","83003","19/7/2023 00:27:20",,
"2268471","30","11274","Banquet hall","宴会厅","https://i.travelapi.com/lodging/1000000/20000/11300/11274/27ca5fbf_z.jpg","1000px","0","83003","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268471.jpg","107.265"
"2268472","30","11274","Banquet hall","宴会厅","https://i.travelapi.com/lodging/1000000/20000/11300/11274/27ca5fbf_t.jpg","70px","0","83003","19/7/2023 00:27:20",,
"2268473","30","11274","Meeting facility","会议设施","https://i.travelapi.com/lodging/1000000/20000/11300/11274/1f75850f_b.jpg","350px","0","83009","19/7/2023 00:27:20",,
"2268474","30","11274","Meeting facility","会议设施","https://i.travelapi.com/lodging/1000000/20000/11300/11274/1f75850f_z.jpg","1000px","0","83009","19/7/2023 00:27:20","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268474.jpg","160.01"
"2268475","30","11274","Meeting facility","会议设施","https://i.travelapi.com/lodging/1000000/20000/11300/11274/1f75850f_t.jpg","70px","0","83009","19/7/2023 00:27:20",,
"2268476","30","11274","Front of property","住宿正面","https://i.travelapi.com/lodging/1000000/20000/11300/11274/82f25888_b.jpg","350px","0","91001","24/5/2023 19:14:55",,
"2268477","30","11274","Front of property","住宿正面","https://i.travelapi.com/lodging/1000000/20000/11300/11274/82f25888_z.jpg","1000px","0","91001","24/5/2023 19:14:55","/mnt/73_hotel_pic/Spain/Torremolinos/11274/0/2268477.jpg","188.701"
"2268478","30","11274","Front of property","住宿正面","https://i.travelapi.com/lodging/1000000/20000/11300/11274/82f25888_t.jpg","70px","0","91001","24/5/2023 19:14:55",,
"2268479","30","11274","Property entrance","住宿入口","https://i.travelapi.com/lodging/1000000/20000/11300/11274/b6d66c21_b.jpg","350px","0","91002","24/5/2023 19:14:55",,
